|          z_sim |      L_cut__BATSE |      L_cut__Fermi |      L_cut__Swift |       L_cut__CZTI |
|  70.4704734234 | 3.60360113436e+56 | 2.68035906638e+55 | 4.32994998183e+56 |  3.6577683753e+57 |
|  70.5705735135 | 3.62370536615e+56 | 2.69154287685e+55 | 4.35410646164e+56 | 3.67817480223e+57 |
|  70.6706736036 | 3.64389280074e+56 | 2.70275716059e+55 | 4.37836291478e+56 | 3.69866568262e+57 |
|  70.7707736937 | 3.66416366263e+56 | 2.71400195636e+55 | 4.40271961098e+56 | 3.71924124435e+57 |
|  70.8708737838 | 3.68451817661e+56 | 2.72527730295e+55 | 4.42717682035e+56 | 3.73990171557e+57 |
|  70.9709738739 | 3.70495656773e+56 | 2.73658323912e+55 | 4.45173481331e+56 | 3.76064732473e+57 |
|   71.071073964 | 3.72547906135e+56 | 2.74791980361e+55 | 4.47639386062e+56 | 3.78147830056e+57 |
|  71.1711740541 | 3.74608588308e+56 |  2.7592870352e+55 | 4.50115423339e+56 | 3.80239487207e+57 |
|  71.2712741441 | 3.76677725882e+56 | 2.77068497259e+55 | 4.52601620303e+56 | 3.82339726856e+57 |
|  71.3713742342 | 3.78755341479e+56 | 2.78211365454e+55 | 4.55098004137e+56 | 3.84448571965e+57 |
|  71.4714743243 | 3.80841457744e+56 | 2.79357311978e+55 |  4.5760460205e+56 | 3.86566045519e+57 |
|  71.5715744144 | 3.82936097352e+56 | 2.80506340702e+55 | 4.60121441288e+56 | 3.88692170535e+57 |
|  71.6716745045 | 3.85039283007e+56 | 2.81658455496e+55 | 4.62648549131e+56 | 3.90826970056e+57 |
|  71.7717745946 |  3.8715103744e+56 | 2.82813660231e+55 | 4.65185952891e+56 | 3.92970467156e+57 |
|  71.8718746847 |  3.8927138341e+56 | 2.83971958776e+55 | 4.67733679915e+56 | 3.95122684936e+57 |
|  71.9719747748 | 3.91400343704e+56 | 2.85133355001e+55 | 4.70291757584e+56 | 3.97283646526e+57 |
|  72.0720748649 | 3.93537941139e+56 | 2.86297852773e+55 | 4.72860213311e+56 | 3.99453375085e+57 |
|   72.172174955 | 3.95684198558e+56 | 2.87465455959e+55 | 4.75439074547e+56 |   4.016318938e+57 |
|   72.272275045 | 3.97839138831e+56 | 2.88636168424e+55 | 4.78028368768e+56 | 4.03819225884e+57 |
|  72.3723751351 | 4.00002784861e+56 | 2.89809994037e+55 | 4.80628123497e+56 | 4.06015394586e+57 |
|  72.4724752252 | 4.02175159575e+56 | 2.90986936661e+55 |  4.8323836628e+56 | 4.08220423176e+57 |
|  72.5725753153 | 4.04356285929e+56 |  2.9216700016e+55 |   4.858591247e+56 | 4.10434334955e+57 |
|  72.6726754054 | 4.06546186906e+56 | 2.93350188398e+55 | 4.88490426374e+56 | 4.12657153253e+57 |
|  72.7727754955 | 4.08744885519e+56 | 2.94536505238e+55 | 4.91132298951e+56 | 4.14888901427e+57 |
|  72.8728755856 | 4.10952404807e+56 |  2.9572595454e+55 | 4.93784770118e+56 | 4.17129602865e+57 |
|  72.9729756757 |  4.1316876784e+56 | 2.96918540168e+55 | 4.96447867591e+56 |  4.1937928098e+57 |
|  73.0730757658 | 4.15393997713e+56 |  2.9811426598e+55 | 4.99121619121e+56 | 4.21637959217e+57 |
|  73.1731758559 | 4.17628117551e+56 | 2.99313135836e+55 | 5.01806052495e+56 | 4.23905661048e+57 |
|  73.2732759459 | 4.19871150503e+56 | 3.00515153594e+55 | 5.04501195527e+56 |  4.2618240997e+57 |
|   73.373376036 | 4.22123119754e+56 | 3.01720323115e+55 | 5.07207076078e+56 | 4.28468229516e+57 |
|  73.4734761261 | 4.24384048511e+56 | 3.02928648255e+55 | 5.09923722028e+56 | 4.30763143242e+57 |
|  73.5735762162 |  4.2665396001e+56 | 3.04140132871e+55 |   5.126511613e+56 | 4.33067174733e+57 |
|  73.6736763063 | 4.28932877515e+56 | 3.05354780817e+55 | 5.15389421845e+56 | 4.35380347603e+57 |
|  73.7737763964 | 4.31220824318e+56 | 3.06572595951e+55 | 5.18138531653e+56 | 4.37702685495e+57 |
|  73.8738764865 |  4.3351782374e+56 | 3.07793582125e+55 | 5.20898518742e+56 | 4.40034212079e+57 |
|  73.9739765766 | 4.35823899129e+56 | 3.09017743194e+55 | 5.23669411168e+56 | 4.42374951055e+57 |
|  74.0740766667 | 4.38139073861e+56 | 3.10245083011e+55 | 5.26451237018e+56 |  4.4472492615e+57 |
|  74.1741767568 | 4.40463371341e+56 | 3.11475605427e+55 | 5.29244024415e+56 | 4.47084161121e+57 |
|  74.2742768468 | 4.42796814999e+56 | 3.12709314293e+55 |  5.3204780151e+56 | 4.49452679749e+57 |
|  74.3743769369 | 4.45139428299e+56 | 3.13946213463e+55 | 5.34862596499e+56 | 4.51830505853e+57 |
|   74.474477027 | 4.47491234726e+56 | 3.15186306784e+55 | 5.37688437601e+56 |  4.5421766327e+57 |
|  74.5745771171 | 4.49852257799e+56 | 3.16429598107e+55 | 5.40525353072e+56 | 4.56614175871e+57 |
|  74.6746772072 | 4.52222521059e+56 | 3.17676091279e+55 | 5.43373371201e+56 | 4.59020067553e+57 |
|  74.7747772973 |  4.5460204808e+56 | 3.18925790149e+55 | 5.46232520312e+56 | 4.61435362243e+57 |
|  74.8748773874 | 4.56990862461e+56 | 3.20178698564e+55 | 5.49102828762e+56 | 4.63860083896e+57 |
|  74.9749774775 |  4.5938898783e+56 | 3.21434820369e+55 | 5.51984324941e+56 | 4.66294256494e+57 |
|  75.0750775676 | 4.61796447843e+56 | 3.22694159411e+55 | 5.54877037273e+56 | 4.68737904049e+57 |
|  75.1751776577 | 4.64213266184e+56 | 3.23956719534e+55 | 5.57780994215e+56 |   4.711910506e+57 |
|  75.2752777477 | 4.66639466562e+56 | 3.25222504581e+55 | 5.60696224255e+56 | 4.73653720214e+57 |
|  75.3753778378 |  4.6907507272e+56 | 3.26491518399e+55 | 5.63622755924e+56 | 4.76125936991e+57 |
|  75.4754779279 | 4.71520108425e+56 | 3.27763764828e+55 | 5.66560617777e+56 | 4.78607725054e+57 |
|   75.575578018 | 4.73974597472e+56 |  3.2903924771e+55 | 5.69509838406e+56 | 4.81099108555e+57 |
|  75.6756781081 | 4.76438563683e+56 | 3.30317970888e+55 | 5.72470446435e+56 | 4.83600111676e+57 |
|  75.7757781982 |  4.7891203091e+56 |   3.315999382e+55 | 5.75442470523e+56 | 4.86110758627e+57 |
|  75.8758782883 | 4.81395023032e+56 | 3.32885153488e+55 | 5.78425939362e+56 | 4.88631073646e+57 |
|  75.9759783784 | 4.83887563956e+56 | 3.34173620589e+55 | 5.81420881678e+56 | 4.91161080998e+57 |
|  76.0760784685 | 4.86389677616e+56 | 3.35465343343e+55 |  5.8442732623e+56 | 4.93700804979e+57 |
|  76.1761785586 | 4.88901387975e+56 | 3.36760325587e+55 |  5.8744530181e+56 |  4.9625026991e+57 |
|  76.2762786486 | 4.91422719021e+56 | 3.38058571157e+55 | 5.90474837241e+56 | 4.98809500142e+57 |
|  76.3763787387 | 4.93953694778e+56 | 3.39360083891e+55 |  5.9351596139e+56 | 5.01378520057e+57 |
|  76.4764788288 | 4.96494339289e+56 | 3.40664867624e+55 | 5.96568703146e+56 | 5.03957354062e+57 |
|  76.5765789189 | 4.99044676627e+56 |  3.4197292619e+55 | 5.99633091434e+56 | 5.06546026591e+57 |
|   76.676679009 | 5.01604730896e+56 | 3.43284263424e+55 | 6.02709155216e+56 |  5.0914456211e+57 |
|  76.7767790991 | 5.04174526224e+56 | 3.44598883158e+55 | 6.05796923485e+56 | 5.11752985111e+57 |
|  76.8768791892 |  5.0675408677e+56 | 3.45916789225e+55 | 6.08896425267e+56 | 5.14371320113e+57 |
|  76.9769792793 | 5.09343436718e+56 | 3.47237985458e+55 | 6.12007689622e+56 | 5.16999591667e+57 |
|  77.0770793694 | 5.11942600282e+56 | 3.48562475687e+55 | 6.15130745645e+56 | 5.19637824349e+57 |
|  77.1771794595 | 5.14551601702e+56 | 3.49890263744e+55 | 6.18265622461e+56 | 5.22286042764e+57 |
|  77.2772795495 | 5.17170465245e+56 | 3.51221353455e+55 | 6.21412349229e+56 | 5.24944271544e+57 |
|  77.3773796396 | 5.19799215213e+56 | 3.52555748653e+55 | 6.24570955149e+56 | 5.27612535356e+57 |
|  77.4774797297 | 5.22437875927e+56 | 3.53893453166e+55 | 6.27741469444e+56 | 5.30290858886e+57 |
|  77.5775798198 | 5.25086471739e+56 |  3.5523447082e+55 | 6.30923921375e+56 | 5.32979266854e+57 |
|  77.6776799099 |  5.2774502703e+56 | 3.56578805443e+55 | 6.34118340237e+56 | 5.35677784005e+57 |
|       77.77778 | 5.30413566207e+56 | 3.57926460861e+55 | 6.37324755357e+56 | 5.38386435115e+57 |
|  77.8778800901 | 5.33092113706e+56 | 3.59277440899e+55 | 6.40543196094e+56 | 5.41105244985e+57 |
|  77.9779801802 |  5.3578069399e+56 | 3.60631749383e+55 | 6.43773691845e+56 | 5.43834238447e+57 |
|  78.0780802703 |  5.3847933155e+56 | 3.61989390136e+55 | 6.47016272036e+56 | 5.46573440361e+57 |
|  78.1781803604 | 5.41188050904e+56 | 3.63350366981e+55 | 6.50270966127e+56 | 5.49322875613e+57 |
|  78.2782804505 |   5.439068766e+56 | 3.64714683742e+55 | 6.53537803614e+56 | 5.52082569119e+57 |
|  78.3783805405 |  5.4663583321e+56 |  3.6608234424e+55 |  6.5681681402e+56 |  5.5485254582e+57 |
|  78.4784806306 | 5.49374945339e+56 | 3.67453352298e+55 | 6.60108026914e+56 | 5.57632830694e+57 |
|  78.5785807207 | 5.52124237616e+56 | 3.68827711735e+55 | 6.63411471885e+56 | 5.60423448737e+57 |
|  78.6786808108 | 5.54883734698e+56 | 3.70205426371e+55 | 6.66727178561e+56 | 5.63224424977e+57 |
|  78.7787809009 |  5.5765346127e+56 | 3.71586500027e+55 | 6.70055176604e+56 | 5.66035784472e+57 |
|   78.878880991 | 5.60433442046e+56 | 3.72970936519e+55 | 6.73395495707e+56 | 5.68857552306e+57 |
|  78.9789810811 | 5.63223701766e+56 | 3.74358739667e+55 | 6.76748165598e+56 |  5.7168975359e+57 |
|  79.0790811712 | 5.66024265198e+56 | 3.75749913287e+55 | 6.80113216037e+56 | 5.74532413466e+57 |
|  79.1791812613 | 5.68835157138e+56 | 3.77144461196e+55 |  6.8349067682e+56 | 5.77385557103e+57 |
|  79.2792813514 | 5.71656402411e+56 | 3.78542387209e+55 | 6.86880577772e+56 | 5.80249209697e+57 |
|  79.3793814414 | 5.74488025864e+56 |  3.7994369514e+55 | 6.90282948751e+56 | 5.83123396471e+57 |
|  79.4794815315 | 5.77330052384e+56 | 3.81348388807e+55 | 6.93697819659e+56 | 5.86008142684e+57 |
|  79.5795816216 | 5.80182506873e+56 | 3.82756472021e+55 | 6.97125220418e+56 | 5.88903473614e+57 |
|  79.6796817117 | 5.83045414266e+56 | 3.84167948596e+55 | 7.00565180989e+56 |  5.9180941457e+57 |
|  79.7797818018 | 5.85918799527e+56 | 3.85582822344e+55 | 7.04017731367e+56 |  5.9472599089e+57 |
|  79.8798818919 | 5.88802687644e+56 | 3.87001097077e+55 | 7.07482901576e+56 | 5.97653227939e+57 |
|   79.979981982 | 5.91697103635e+56 | 3.88422776605e+55 | 7.10960721679e+56 | 6.00591151111e+57 |
|  80.0800820721 | 5.94602072545e+56 |  3.8984786474e+55 | 7.14451221768e+56 | 6.03539785829e+57 |
|  80.1801821622 | 5.97517619448e+56 | 3.91276365289e+55 | 7.17954431971e+56 |  6.0649915754e+57 |
|  80.2802822523 | 6.00443769443e+56 | 3.92708282064e+55 | 7.21470382446e+56 | 6.09469291724e+57 |
|  80.3803823423 | 6.03380547657e+56 | 3.94143618869e+55 | 7.24999103383e+56 | 6.12450213884e+57 |
|  80.4804824324 |  6.0632797925e+56 | 3.95582379516e+55 | 7.28540625016e+56 | 6.15441949558e+57 |
|  80.5805825225 | 6.09286089404e+56 |  3.9702456781e+55 | 7.32094977601e+56 | 6.18444524307e+57 |
|  80.6806826126 | 6.12254903329e+56 | 3.98470187558e+55 |  7.3566219143e+56 |  6.2145796372e+57 |
|  80.7807827027 | 6.15234446264e+56 | 3.99919242564e+55 | 7.39242296829e+56 | 6.24482293416e+57 |
|  80.8808827928 | 6.18224743476e+56 | 4.01371736633e+55 | 7.42835324158e+56 |  6.2751753904e+57 |
|  80.9809828829 | 6.21225820258e+56 | 4.02827673571e+55 | 7.46441303808e+56 | 6.30563726266e+57 |
|   81.081082973 | 6.24237701932e+56 |  4.0428705718e+55 | 7.50060266205e+56 | 6.33620880798e+57 |
|  81.1811830631 | 6.27260413847e+56 | 4.05749891263e+55 | 7.53692241808e+56 | 6.36689028365e+57 |
|  81.2812831532 | 6.30293981381e+56 | 4.07216179621e+55 | 7.57337261109e+56 | 6.39768194725e+57 |
|  81.3813832432 | 6.33338429933e+56 | 4.08685926057e+55 | 7.60995354628e+56 | 6.42858405661e+57 |
|  81.4814833333 | 6.36393784943e+56 | 4.10159134372e+55 |  7.6466655293e+56 | 6.45959686994e+57 |
|  81.5815834234 | 6.39460071867e+56 | 4.11635808365e+55 | 7.68350886605e+56 | 6.49072064563e+57 |
|  81.6816835135 | 6.42537316191e+56 | 4.13115951837e+55 | 7.72048386276e+56 | 6.52195564238e+57 |
|  81.7817836036 | 6.45625543431e+56 | 4.14599568585e+55 |   7.757590826e+56 | 6.55330211918e+57 |
|  81.8818836937 | 6.48724779129e+56 | 4.16086662408e+55 | 7.79483006268e+56 | 6.58476033529e+57 |
|  81.9819837838 | 6.51835048855e+56 | 4.17577237104e+55 | 7.83220188003e+56 | 6.61633055024e+57 |
|  82.0820838739 | 6.54956378206e+56 | 4.19071296469e+55 | 7.86970658564e+56 | 6.64801302386e+57 |
|   82.182183964 | 6.58088792806e+56 | 4.20568844299e+55 | 7.90734448739e+56 | 6.67980801625e+57 |
|  82.2822840541 |  6.6123231831e+56 | 4.22069884389e+55 | 7.94511589351e+56 |  6.7117157878e+57 |
|  82.3823841441 | 6.64386980393e+56 | 4.23574420534e+55 | 7.98302111254e+56 | 6.74373659912e+57 |
|  82.4824842342 | 6.67552804769e+56 | 4.25082456529e+55 | 8.02106045343e+56 | 6.77587071123e+57 |
|  82.5825843243 |  6.7072981717e+56 | 4.26593996167e+55 | 8.05923422538e+56 | 6.80811838531e+57 |
|  82.6826844144 | 6.73918043359e+56 | 4.28109043242e+55 | 8.09754273794e+56 | 6.84047988286e+57 |
|  82.7827845045 | 6.77117509127e+56 | 4.29627601544e+55 | 8.13598630098e+56 | 6.87295546566e+57 |
|  82.8828845946 |  6.8032824029e+56 | 4.31149674865e+55 | 8.17456522474e+56 | 6.90554539577e+57 |
|  82.9829846847 | 6.83550262694e+56 | 4.32675266997e+55 | 8.21327981975e+56 | 6.93824993551e+57 |
|  83.0830847748 | 6.86783602211e+56 | 4.34204381729e+55 | 8.25213039689e+56 | 6.97106934752e+57 |
|  83.1831848649 | 6.90028284743e+56 | 4.35737022851e+55 | 8.29111726737e+56 | 7.00400389469e+57 |
|   83.283284955 | 6.93284336216e+56 | 4.37273194151e+55 | 8.33024074273e+56 | 7.03705384018e+57 |
|   83.383385045 | 6.96551782583e+56 | 4.38812899417e+55 | 8.36950113479e+56 | 7.07021944742e+57 |
|  83.4834851351 | 6.99830649832e+56 | 4.40356142438e+55 | 8.40889875583e+56 | 7.10350098021e+57 |
|  83.5835852252 | 7.03120963971e+56 | 4.41902927001e+55 | 8.44843391834e+56 | 7.13689870253e+57 |
|  83.6836853153 | 7.06422751038e+56 | 4.43453256891e+55 | 8.48810693518e+56 | 7.17041287867e+57 |
|  83.7837854054 | 7.09736037097e+56 | 4.45007135894e+55 | 8.52791811953e+56 | 7.20404377319e+57 |
|  83.8838854955 | 7.13060848241e+56 | 4.46564567795e+55 | 8.56786778493e+56 | 7.23779165095e+57 |
|  83.9839855856 |  7.1639721059e+56 | 4.48125556378e+55 | 8.60795624521e+56 | 7.27165677707e+57 |
|  84.0840856757 | 7.19745150292e+56 | 4.49690105427e+55 | 8.64818381455e+56 | 7.30563941695e+57 |
|  84.1841857658 | 7.23104693522e+56 | 4.51258218725e+55 | 8.68855080747e+56 | 7.33973983629e+57 |
|  84.2842858559 | 7.26475866482e+56 | 4.52829900053e+55 |  8.7290575388e+56 | 7.37395830105e+57 |
|  84.3843859459 | 7.29858695399e+56 | 4.54405153192e+55 | 8.76970432367e+56 | 7.40829507743e+57 |
|   84.484486036 | 7.33253206537e+56 | 4.55983981927e+55 | 8.81049147766e+56 | 7.44275043202e+57 |
|  84.5845861261 | 7.36659426176e+56 | 4.57566390036e+55 | 8.85141931656e+56 | 7.47732463159e+57 |
|  84.6846862162 | 7.40077380631e+56 | 4.59152381298e+55 | 8.89248815652e+56 |  7.5120179432e+57 |
|  84.7847863063 | 7.43507096239e+56 | 4.60741959493e+55 | 8.93369831403e+56 | 7.54683063423e+57 |
|  84.8848863964 | 7.46948599368e+56 | 4.62335128399e+55 | 8.97505010591e+56 | 7.58176297231e+57 |
|  84.9849864865 | 7.50401916413e+56 | 4.63931891794e+55 |  9.0165438493e+56 | 7.61681522533e+57 |
|  85.0850865766 | 7.53867073796e+56 | 4.65532253455e+55 | 9.05817986168e+56 |  7.6519876615e+57 |
|  85.1851866667 | 7.57344097965e+56 | 4.67136217159e+55 | 9.09995846086e+56 | 7.68728054929e+57 |
|  85.2852867568 | 7.60833015397e+56 | 4.68743786681e+55 | 9.14187996496e+56 | 7.72269415744e+57 |
|  85.3853868468 | 7.64333852594e+56 | 4.70354965796e+55 | 9.18394469241e+56 | 7.75822875493e+57 |
|  85.4854869369 | 7.67846636093e+56 |  4.7196975828e+55 | 9.22615296209e+56 | 7.79388461116e+57 |
|   85.585587027 |  7.7137139245e+56 | 4.73588167906e+55 | 9.26850509307e+56 | 7.82966199565e+57 |
|  85.6856871171 | 7.74908148252e+56 | 4.75210198447e+55 | 9.31100140481e+56 | 7.86556117827e+57 |
|  85.7857872072 | 7.78456930111e+56 | 4.76835853677e+55 | 9.35364221707e+56 | 7.90158242915e+57 |
|  85.8858872973 | 7.82017764669e+56 | 4.78465137367e+55 | 9.39642784999e+56 | 7.93772601872e+57 |
|  85.9859873874 | 7.85590678594e+56 | 4.80098053288e+55 | 9.43935862398e+56 | 7.97399221765e+57 |
|  86.0860874775 | 7.89175698582e+56 | 4.81734605211e+55 | 9.48243485981e+56 | 8.01038129693e+57 |
|  86.1861875676 | 7.92772851356e+56 | 4.83374796907e+55 | 9.52565687859e+56 | 8.04689352781e+57 |
|  86.2862876577 | 7.96382163667e+56 | 4.85018632144e+55 | 9.56902500173e+56 | 8.08352918179e+57 |
|  86.3863877477 | 8.00003662288e+56 | 4.86666114691e+55 | 9.61253955094e+56 | 8.12028853066e+57 |
|  86.4864878378 | 8.03637374033e+56 | 4.88317248318e+55 | 9.65620084839e+56 | 8.15717184657e+57 |
|  86.5865879279 | 8.07283325729e+56 | 4.89972036791e+55 | 9.70000921645e+56 | 8.19417940184e+57 |
|   86.686688018 | 8.10941544238e+56 | 4.91630483878e+55 | 9.74396497785e+56 |  8.2313114691e+57 |
|  86.7867881081 | 8.14612056446e+56 | 4.93292593344e+55 | 9.78806845566e+56 | 8.26856832127e+57 |
|  86.8868881982 | 8.18294889267e+56 | 4.94958368956e+55 | 9.83231997327e+56 | 8.30595023154e+57 |
|  86.9869882883 | 8.21990069643e+56 | 4.96627814478e+55 | 9.87671985441e+56 | 8.34345747337e+57 |
|  87.0870883784 | 8.25697624544e+56 | 4.98300933675e+55 | 9.92126842313e+56 | 8.38109032051e+57 |
|  87.1871884685 | 8.29417580966e+56 |  4.9997773031e+55 |  9.9659660038e+56 | 8.41884904699e+57 |
|  87.2872885586 | 8.33149965932e+56 | 5.01658208148e+55 | 1.00108129211e+57 | 8.45673392711e+57 |
|  87.3873886486 | 8.36894806491e+56 | 5.03342370948e+55 | 1.00558095001e+57 | 8.49474523539e+57 |
|  87.4874887387 | 8.40652129727e+56 | 5.05030222476e+55 | 1.01009560662e+57 | 8.53288324678e+57 |
|  87.5875888288 | 8.44421962744e+56 | 5.06721766492e+55 | 1.01462529451e+57 | 8.57114823636e+57 |
|  87.6876889189 | 8.48204332673e+56 | 5.08417006756e+55 | 1.01917004627e+57 | 8.60954047955e+57 |
|   87.787789009 | 8.51999266675e+56 | 5.10115947028e+55 | 1.02372989454e+57 | 8.64806025203e+57 |
|  87.8878890991 | 8.55806791937e+56 | 5.11818591068e+55 |   1.028304872e+57 | 8.68670782975e+57 |
|  87.9879891892 | 8.59626935675e+56 | 5.13524942634e+55 | 1.03289501133e+57 | 8.72548348897e+57 |
|  88.0880892793 |  8.6345972513e+56 | 5.15235005486e+55 | 1.03750034528e+57 | 8.76438750618e+57 |
|  88.1881893694 | 8.67305187571e+56 | 5.16948783379e+55 |  1.0421209066e+57 |  8.8034201582e+57 |
|  88.2882894595 | 8.71163350296e+56 | 5.18666280072e+55 |  1.0467567281e+57 | 8.84258172208e+57 |
|  88.3883895495 | 8.75034240624e+56 | 5.20387499319e+55 | 1.05140784261e+57 | 8.88187247513e+57 |
|  88.4884896396 | 8.78917885915e+56 | 5.22112444879e+55 | 1.05607428299e+57 | 8.92129269505e+57 |
|  88.5885897297 | 8.82814313541e+56 | 5.23841120505e+55 | 1.06075608214e+57 | 8.96084265971e+57 |
|  88.6886898198 |  8.8672355091e+56 | 5.25573529952e+55 | 1.06545327299e+57 | 9.00052264727e+57 |
|  88.7887899099 | 8.90645625454e+56 | 5.27309676974e+55 |  1.0701658885e+57 | 9.04033293619e+57 |
|       88.88889 | 8.94580564633e+56 | 5.29049565323e+55 | 1.07489396166e+57 |  9.0802738052e+57 |
|  88.9889900901 | 8.98528395934e+56 | 5.30793198754e+55 | 1.07963752551e+57 |  9.1203455333e+57 |
|  89.0890901802 | 9.02489146871e+56 | 5.32540581017e+55 | 1.08439661311e+57 | 9.16054839977e+57 |
|  89.1891902703 | 9.06462844988e+56 | 5.34291715864e+55 | 1.08917125754e+57 | 9.20088268418e+57 |
|  89.2892903604 | 9.10449517852e+56 | 5.36046607046e+55 | 1.09396149193e+57 | 9.24134866635e+57 |
|  89.3893904505 | 9.14449193059e+56 | 5.37805258312e+55 | 1.09876734945e+57 | 9.28194662639e+57 |
|  89.4894905405 |  9.1846189823e+56 | 5.39567673412e+55 | 1.10358886327e+57 | 9.32267684465e+57 |
|  89.5895906306 | 9.22487661022e+56 | 5.41333856097e+55 | 1.10842606663e+57 | 9.36353960187e+57 |
|  89.6896907207 | 9.26526509109e+56 | 5.43103810114e+55 | 1.11327899279e+57 | 9.40453517895e+57 |
|  89.7897908108 | 9.30578470197e+56 | 5.44877539211e+55 | 1.11814767503e+57 |  9.4456638571e+57 |
|  89.8898909009 | 9.34643572017e+56 | 5.46655047134e+55 | 1.12303214667e+57 | 9.48692591782e+57 |
|   89.989990991 |  9.3872184233e+56 | 5.48436337631e+55 | 1.12793244107e+57 | 9.52832164286e+57 |
|  90.0900910811 |  9.4281330892e+56 | 5.50221414447e+55 | 1.13284859162e+57 | 9.56985131428e+57 |
|  90.1901911712 | 9.46917999602e+56 | 5.52010281327e+55 | 1.13778063173e+57 | 9.61151521439e+57 |
|  90.2902912613 | 9.51035942218e+56 | 5.53802942017e+55 | 1.14272859487e+57 | 9.65331362578e+57 |
|  90.3903913514 | 9.55167164634e+56 |  5.5559940026e+55 |  1.1476925145e+57 | 9.69524683132e+57 |
|  90.4904914414 | 9.59311694742e+56 | 5.57399659798e+55 | 1.15267242415e+57 | 9.73731511411e+57 |
|  90.5905915315 | 9.63469560473e+56 | 5.59203724378e+55 | 1.15766835738e+57 | 9.77951875767e+57 |
|  90.6906916216 | 9.67640789772e+56 | 5.61011597739e+55 | 1.16268034776e+57 | 9.82185804564e+57 |
|  90.7907917117 | 9.71825410615e+56 | 5.62823283625e+55 | 1.16770842891e+57 | 9.86433326199e+57 |
|  90.8908918018 | 9.76023451006e+56 | 5.64638785775e+55 | 1.17275263448e+57 | 9.90694469097e+57 |
|  90.9909918919 | 9.80234938977e+56 | 5.66458107931e+55 | 1.17781299815e+57 | 9.94969261711e+57 |
|   91.091091982 | 9.84459902586e+56 | 5.68281253832e+55 | 1.18288955364e+57 | 9.99257732521e+57 |
|  91.1911920721 | 9.88698369916e+56 | 5.70108227218e+55 | 1.18798233468e+57 | 1.00355991003e+58 |
|  91.2912921622 | 9.92950369082e+56 | 5.71939031826e+55 | 1.19309137506e+57 | 1.00787582278e+58 |
|  91.3913922523 | 9.97215928222e+56 | 5.73773671396e+55 | 1.19821670859e+57 | 1.01220549933e+58 |
|  91.4914923423 |  1.0014950755e+57 | 5.75612149663e+55 | 1.20335836911e+57 | 1.01654896827e+58 |
|  91.5915924324 | 1.00578783911e+57 | 5.77454470368e+55 |  1.2085163905e+57 | 1.02090625821e+58 |
|  91.6916925225 | 1.01009424728e+57 | 5.79300637244e+55 | 1.21369080667e+57 | 1.02527739781e+58 |
|  91.7917926126 | 1.01441432826e+57 | 5.81150654029e+55 | 1.21888165156e+57 | 1.02966241574e+58 |
|  91.8918927027 | 1.01874811031e+57 | 5.83004524456e+55 | 1.22408895914e+57 | 1.03406134068e+58 |
|  91.9919927928 | 1.02309562174e+57 |  5.8486225226e+55 | 1.22931276343e+57 | 1.03847420139e+58 |
|  92.0920928829 | 1.02745689088e+57 | 5.86723841176e+55 | 1.23455309845e+57 | 1.04290102659e+58 |
|   92.192192973 | 1.03183194609e+57 | 5.88589294937e+55 | 1.23980999829e+57 | 1.04734184509e+58 |
|  92.2922930631 | 1.03622081575e+57 | 5.90458617275e+55 | 1.24508349704e+57 | 1.05179668569e+58 |
|  92.3923931532 | 1.04062352826e+57 | 5.92331811922e+55 | 1.25037362885e+57 | 1.05626557722e+58 |
|  92.4924932432 | 1.04504011207e+57 | 5.94208882609e+55 | 1.25568042787e+57 | 1.06074854856e+58 |
|  92.5925933333 | 1.04947059564e+57 |  5.9608983307e+55 | 1.26100392832e+57 | 1.06524562859e+58 |
|  92.6926934234 | 1.05391500747e+57 | 5.97974667033e+55 | 1.26634416443e+57 | 1.06975684623e+58 |
|  92.7927935135 | 1.05837337607e+57 | 5.99863388229e+55 | 1.27170117047e+57 | 1.07428223044e+58 |
|  92.8928936036 | 1.06284572998e+57 | 6.01756000386e+55 | 1.27707498073e+57 | 1.07882181018e+58 |
|  92.9929936937 | 1.06733209779e+57 | 6.03652507233e+55 | 1.28246562955e+57 | 1.08337561447e+58 |
|  93.0930937838 | 1.07183250808e+57 | 6.05552912498e+55 | 1.28787315129e+57 | 1.08794367232e+58 |
|  93.1931938739 | 1.07634698949e+57 | 6.07457219909e+55 | 1.29329758035e+57 | 1.09252601279e+58 |
|   93.293293964 | 1.08087557068e+57 | 6.09365433193e+55 | 1.29873895115e+57 | 1.09712266498e+58 |
|  93.3933940541 | 1.08541828031e+57 | 6.11277556075e+55 | 1.30419729817e+57 | 1.10173365799e+58 |
|  93.4934941441 |  1.0899751471e+57 |  6.1319359228e+55 | 1.30967265588e+57 | 1.10635902096e+58 |
|  93.5935942342 | 1.09454619979e+57 | 6.15113545536e+55 | 1.31516505883e+57 | 1.11099878306e+58 |
|  93.6936943243 | 1.09913146713e+57 | 6.17037419566e+55 | 1.32067454158e+57 | 1.11565297348e+58 |
|  93.7937944144 | 1.10373097792e+57 | 6.18965218094e+55 |  1.3262011387e+57 | 1.12032162145e+58 |
|  93.8938945045 | 1.10834476098e+57 | 6.20896944844e+55 | 1.33174488483e+57 | 1.12500475621e+58 |
|  93.9939945946 | 1.11297284513e+57 | 6.22832603538e+55 | 1.33730581462e+57 | 1.12970240704e+58 |
